ID	Length
PITG_15819	1803
PITG_15820	1869
PITG_15821	489
PITG_15823	207
PITG_15824	309
PITG_15827	489
PITG_15828	627
PITG_15829	384
PITG_15830	345
PITG_15831	703
PITG_15832	2349
PITG_15833	1466
PITG_15834	1266
PITG_15835	297
PITG_15836	1591
PITG_15837	3015
PITG_15838	1686
PITG_15839	976
PITG_15843	1437
PITG_15844	2118
PITG_15845	330
PITG_15846	2622
PITG_15847	2463
PITG_15848	2761
PITG_15849	264
PITG_15850	3343
PITG_15851	1116
PITG_15852	1047
PITG_15853	594
PITG_15854	1251
PITG_15855	4362
PITG_15856	1131
PITG_15857	654
PITG_15858	1103
PITG_15859	225
PITG_15860	690
PITG_15861	879
PITG_15862	927
PITG_15863	1556
PITG_15864	375
PITG_15865	754
PITG_15866	1363
PITG_15867	1860
PITG_15868	1432
PITG_15869	898
PITG_15870	684
PITG_15871	2068
PITG_15872	898
PITG_15873	1043
PITG_15874	1851
PITG_15875	1947
PITG_15876	953
PITG_15877	396
PITG_15878	660
PITG_15880	447
PITG_15881	393
PITG_15882	3015
PITG_15883	3147
PITG_15884	2217
PITG_15885	1080
PITG_15888	555
PITG_15889	1035
PITG_15890	711
PITG_15891	1041
PITG_15892	1249
PITG_15893	600
PITG_15895	852
PITG_15896	330
PITG_15897	552
PITG_15898	1379
PITG_15899	3303
PITG_15900	3873
PITG_15902	471
PITG_15903	1532
PITG_15904	1596
PITG_15905	2232
PITG_15906	1235
PITG_15907	942
PITG_15908	4617
PITG_15910	439
PITG_15912	1488
PITG_15916	1343
PITG_15917	1767
PITG_15918	6636
PITG_15920	942
PITG_15921	342
PITG_15922	432
PITG_15923	560
PITG_15924	1851
PITG_15925	1368
PITG_15926	1488
PITG_15927	1428
PITG_15929	2883
PITG_15930	741
PITG_15933	333
PITG_15939	495
PITG_15940	402
PITG_15941	339
PITG_15942	1137
PITG_15945	675
PITG_15946	2211
PITG_15947	858
PITG_15948	1278
PITG_15951	384
PITG_15952	924
PITG_15953	936
PITG_15954	886
PITG_15955	1159
PITG_15956	1002
PITG_15957	1008
PITG_15958	975
PITG_15959	1396
PITG_15960	2090
PITG_15961	3370
PITG_15962	1614
PITG_15963	1479
PITG_15964	1450
PITG_15967	14271
PITG_15968	3491
PITG_15969	2656
PITG_15970	2880
PITG_15971	396
PITG_15972	285
PITG_15973	1028
PITG_15974	921
PITG_15975	366
PITG_15977	696
PITG_15978	1926
PITG_15980	1332
PITG_15981	1503
PITG_15982	1050
PITG_15983	588
PITG_15985	447
PITG_15987	213
PITG_15988	714
PITG_15991	570
PITG_15992	1431
PITG_15993	384
PITG_15994	642
PITG_15996	294
PITG_15998	2340
PITG_15999	739
PITG_16000	522
PITG_16001	4191
PITG_16002	2850
PITG_16003	1662
PITG_16004	2016
PITG_16005	2103
PITG_16006	1540
PITG_16007	627
PITG_16008	629
PITG_16009	2397
PITG_16010	1197
PITG_16012	621
PITG_16013	2664
PITG_16014	1983
PITG_16015	1049
PITG_16016	1161
PITG_16017	531
PITG_16018	879
PITG_16020	1568
PITG_16021	1710
PITG_16022	750
PITG_16023	2572
PITG_16024	732
PITG_16025	264
PITG_16026	1051
PITG_16031	1179
PITG_16033	1283
PITG_16034	1377
PITG_16036	7563
PITG_16037	393
PITG_16038	1962
PITG_16039	700
PITG_16040	657
PITG_16041	1535
PITG_16042	1670
PITG_16043	1179
PITG_16044	1076
PITG_16046	519
PITG_16047	1002
PITG_16048	840
PITG_16049	492
PITG_16050	831
PITG_16052	1308
PITG_16053	813
PITG_16054	1500
PITG_16055	1710
PITG_16056	1878
PITG_16057	1713
PITG_16058	10287
PITG_16059	690
PITG_16060	753
PITG_16061	4032
PITG_16062	1547
PITG_16063	1501
PITG_16064	228
PITG_16065	408
PITG_16066	908
PITG_16067	1014
PITG_16068	636
PITG_16069	2853
PITG_16070	819
PITG_16071	1974
PITG_16072	669
PITG_16073	1238
PITG_16074	2654
PITG_16075	249
PITG_16076	1210
PITG_16077	1155
PITG_16078	3801
PITG_16079	786
PITG_16080	1041
PITG_16081	762
PITG_16083	1239
PITG_16084	500
PITG_16085	699
PITG_16088	1690
PITG_16089	1301
PITG_16090	6570
PITG_16091	717
PITG_16092	1422
PITG_16093	801
PITG_16094	363
PITG_16095	3309
PITG_16096	1791
PITG_16097	1563
PITG_16098	1189
PITG_16099	4257
PITG_16100	2105
PITG_16101	4113
PITG_16102	999
PITG_16103	1347
PITG_16104	1971
PITG_16105	771
PITG_16107	5664
PITG_16108	5052
PITG_16110	5730
PITG_16111	1086
PITG_16112	1365
PITG_16113	1866
PITG_16114	2095
PITG_16115	1116
PITG_16116	1200
PITG_16117	807
PITG_16118	1686
PITG_16120	756
PITG_16121	1543
PITG_16122	507
PITG_16123	768
PITG_16124	609
PITG_16125	993
PITG_16126	2328
PITG_16127	766
PITG_16128	671
PITG_16129	468
PITG_16131	651
PITG_16132	2154
PITG_16133	1248
PITG_16134	1035
PITG_16135	1432
PITG_16136	564
PITG_16137	1581
PITG_16138	888
PITG_16142	357
PITG_16143	567
PITG_16144	996
PITG_16145	579
PITG_16148	336
PITG_16149	669
PITG_16150	1650
PITG_16152	1113
PITG_16153	646
PITG_16154	405
PITG_16155	1668
PITG_16156	387
PITG_16157	690
PITG_16160	1521
PITG_16161	660
PITG_16162	1308
PITG_16163	609
PITG_16164	570
PITG_16167	1194
PITG_16168	378
PITG_16169	1023
PITG_16170	2136
PITG_16171	456
PITG_16172	438
PITG_16173	993
PITG_16176	1014
PITG_16177	510
PITG_16178	1458
PITG_16179	2532
PITG_16180	330
PITG_16181	2091
PITG_16182	765
PITG_16183	5310
PITG_16184	1242
PITG_16188	375
PITG_16189	612
PITG_16190	2073
PITG_16191	839
PITG_16193	420
PITG_16194	489
PITG_16195	1530
PITG_16197	2022
PITG_16198	1240
PITG_16199	1818
PITG_16200	1842
PITG_16201	825
PITG_16202	309
PITG_16203	1238
PITG_16204	4615
PITG_16205	426
PITG_16206	495
PITG_16207	6882
PITG_16208	1048
PITG_16209	1401
PITG_16210	1893
PITG_16211	2250
PITG_16212	1653
PITG_16213	1315
PITG_16214	2334
PITG_16215	381
PITG_16221	1982
PITG_16222	384
PITG_16223	750
PITG_16224	1381
PITG_16225	2427
PITG_16226	498
PITG_16227	456
PITG_16228	1224
PITG_16230	1170
PITG_16233	372
PITG_16234	2493
PITG_16235	390
PITG_16239	645
PITG_16240	372
PITG_16241	468
PITG_16242	390
PITG_16243	360
PITG_16245	348
PITG_16246	2033
PITG_16247	867
PITG_16248	360
PITG_16256	1248
PITG_16257	1575
PITG_16258	345
PITG_16259	303
PITG_16260	450
PITG_16261	762
PITG_16262	646
PITG_16263	708
PITG_16264	1072
PITG_16266	708
PITG_16267	1323
PITG_16268	1089
PITG_16269	1395
PITG_16271	1593
PITG_16272	1461
PITG_16273	1305
PITG_16274	1002
PITG_16275	513
PITG_16276	1080
PITG_16277	603
PITG_16278	465
PITG_16280	3582
PITG_16282	288
PITG_16283	609
PITG_16284	1173
PITG_16285	414
PITG_16286	369
PITG_16287	642
PITG_16288	378
PITG_16289	840
PITG_16290	366
PITG_16294	462
PITG_16295	369
PITG_16298	1908
PITG_16299	2031
PITG_16302	708
PITG_16303	633
PITG_16304	375
PITG_16305	531
PITG_16306	516
PITG_16307	330
PITG_16309	931
PITG_16310	1827
PITG_16311	918
PITG_16312	2586
PITG_16313	2100
PITG_16314	2505
PITG_16315	783
PITG_16316	2640
PITG_16317	1230
PITG_16318	499
PITG_16319	657
PITG_16320	759
PITG_16321	660
PITG_16322	1986
PITG_16323	768
PITG_16324	993
PITG_16325	1935
PITG_16326	2790
PITG_16327	707
PITG_16328	2399
PITG_16329	1329
PITG_16331	1644
PITG_16332	585
PITG_16333	1449
PITG_16334	732
PITG_16335	584
PITG_16336	393
PITG_16337	909
PITG_16338	1409
PITG_16339	1460
PITG_16340	1548
PITG_16341	640
PITG_16342	603
PITG_16343	1179
PITG_16344	2626
PITG_16345	528
PITG_16346	1137
PITG_16347	1023
PITG_16348	1519
PITG_16349	969
PITG_16350	873
PITG_16351	921
PITG_16352	938
PITG_16353	883
PITG_16354	722
PITG_16355	306
PITG_16356	1644
PITG_16357	1389
PITG_16358	1041
PITG_16359	1471
PITG_16360	1707
PITG_16361	639
PITG_16363	369
PITG_16364	2058
PITG_16365	4491
PITG_16366	1293
PITG_16369	411
PITG_16370	2475
PITG_16375	576
PITG_16376	2304
PITG_16377	1158
PITG_16378	1161
PITG_16379	603
PITG_16380	1725
PITG_16381	1659
PITG_16382	1473
PITG_16383	1536
PITG_16384	1080
PITG_16385	1074
PITG_16386	476
PITG_16387	201
PITG_16388	795
PITG_16389	1467
PITG_16392	1977
PITG_16393	681
PITG_16394	1014
PITG_16395	1791
PITG_16400	378
PITG_16401	369
PITG_16402	360
PITG_16404	1050
PITG_16406	609
PITG_16407	372
PITG_16408	756
PITG_16409	390
PITG_16410	306
PITG_16415	711
PITG_16417	366
PITG_16418	348
PITG_16420	510
PITG_16421	645
PITG_16422	309
PITG_16424	390
PITG_16425	924
PITG_16426	2079
PITG_16427	372
PITG_16428	429
PITG_16429	387
PITG_16430	2577
PITG_16431	1198
PITG_16432	1620
PITG_16433	1395
PITG_16434	2661
PITG_16435	402
PITG_16438	771
PITG_16439	1453
PITG_16440	1479
PITG_16441	1917
PITG_16442	582
PITG_16446	2757
PITG_16447	1083
PITG_16448	744
PITG_16451	557
PITG_16452	351
PITG_16453	2559
PITG_16454	954
PITG_16455	2559
PITG_16456	2384
PITG_16457	1002
PITG_16458	1230
PITG_16459	870
PITG_16460	342
PITG_16461	2618
PITG_16462	3209
PITG_16463	959
PITG_16464	2097
PITG_16465	722
PITG_16466	863
PITG_16467	279
PITG_16468	2083
PITG_16469	1837
PITG_16470	510
PITG_16471	1806
PITG_16472	981
PITG_16473	1422
PITG_16474	983
PITG_16475	524
PITG_16476	2139
PITG_16477	1336
PITG_16478	2462
PITG_16479	1764
PITG_16480	1994
PITG_16481	531
PITG_16483	924
PITG_16484	927
PITG_16486	1809
PITG_16487	1923
PITG_16488	636
PITG_16489	327
PITG_16490	816
PITG_16491	924
PITG_16492	966
PITG_16493	765
PITG_16494	410
PITG_16495	2370
PITG_16498	1326
PITG_16499	1572
PITG_16500	1326
PITG_16503	834
PITG_16504	276
PITG_16505	2130
PITG_16506	1656
PITG_16507	1614
PITG_16510	933
PITG_16511	4377
PITG_16512	888
PITG_16513	1155
PITG_16515	468
PITG_16516	2076
PITG_16517	2259
PITG_16518	646
PITG_16519	2046
PITG_16520	474
PITG_16521	2046
PITG_16522	2310
PITG_16523	2046
PITG_16524	2118
PITG_16525	4041
PITG_16526	318
PITG_16527	1650
PITG_16528	1686
PITG_16529	468
PITG_16530	1167
PITG_16532	1686
PITG_16533	605
PITG_16535	888
PITG_16536	330
PITG_16537	1432
PITG_16538	729
PITG_16539	501
PITG_16540	321
PITG_16541	285
PITG_16543	324
PITG_16545	798
PITG_16546	1212
PITG_16548	2236
PITG_16549	1131
PITG_16551	600
PITG_16553	636
PITG_16555	1635
PITG_16556	3081
PITG_16557	1422
PITG_16558	2199
PITG_16559	1536
PITG_16561	912
PITG_16562	1062
PITG_16563	759
PITG_16564	828
PITG_16565	549
PITG_16566	354
PITG_16575	1443
PITG_16576	1269
PITG_16579	132
PITG_16580	1812
PITG_16581	1369
PITG_16584	1346
PITG_16585	2191
PITG_16586	486
PITG_16589	1270
PITG_16591	2658
PITG_16592	765
PITG_16593	1270
PITG_16594	1276
PITG_16595	1378
PITG_16596	1226
PITG_16597	1293
PITG_16598	1296
PITG_16599	1624
PITG_16600	1296
PITG_16601	603
PITG_16603	1995
PITG_16604	1074
PITG_16605	2513
PITG_16606	594
PITG_16608	255
PITG_16609	1800
PITG_16612	504
PITG_16613	1355
PITG_16614	1281
PITG_16615	1301
PITG_16616	1813
PITG_16617	676
PITG_16618	1815
PITG_16619	1440
PITG_16620	701
PITG_16621	1805
PITG_16622	1281
PITG_16623	2022
PITG_16624	1289
PITG_16626	1749
PITG_16627	1315
PITG_16628	255
PITG_16635	1278
PITG_16636	1806
PITG_16638	519
PITG_16640	210
PITG_16644	1939
PITG_16645	1371
PITG_16646	726
PITG_16648	856
PITG_16649	3201
PITG_16651	291
PITG_16652	357
PITG_16656	510
PITG_16658	915
PITG_16659	1020
PITG_16660	494
PITG_16661	1038
PITG_16663	627
PITG_16664	682
PITG_16665	744
PITG_16666	631
PITG_16667	678
PITG_16668	846
PITG_16669	1770
PITG_16670	661
PITG_16671	1604
PITG_16673	408
PITG_16674	1410
PITG_16675	1992
PITG_16676	1680
PITG_16677	573
PITG_16678	1248
PITG_16679	750
PITG_16680	1347
PITG_16681	414
PITG_16682	798
PITG_16683	2070
PITG_16684	2086
PITG_16685	1713
PITG_16686	549
PITG_16687	396
PITG_16688	453
PITG_16689	315
PITG_16690	300
PITG_16691	1422
PITG_16693	885
PITG_16694	1395
PITG_16695	576
PITG_16696	1398
PITG_16697	1770
PITG_16698	1377
PITG_16701	915
PITG_16702	383
PITG_16703	252
PITG_16705	2037
PITG_16707	1101
PITG_16708	498
PITG_16709	414
PITG_16710	1662
PITG_16712	813
PITG_16713	460
PITG_16715	498
PITG_16717	327
PITG_16718	387
PITG_16719	495
PITG_16720	2181
PITG_16721	768
PITG_16722	708
PITG_16723	2061
PITG_16724	693
PITG_16726	1527
PITG_16727	1484
PITG_16728	654
PITG_16729	1434
PITG_16730	720
PITG_16731	531
PITG_16732	759
PITG_16733	1631
PITG_16734	1198
PITG_16735	507
PITG_16736	1656
PITG_16737	729
PITG_16738	729
PITG_16740	1653
PITG_16741	3159
PITG_16742	471
PITG_16744	681
PITG_16745	687
PITG_16747	294
PITG_16748	540
PITG_16749	486
PITG_16750	2156
PITG_16751	1527
PITG_16752	959
PITG_16757	590
PITG_16758	2160
PITG_16759	3177
PITG_16760	1022
PITG_16761	741
PITG_16764	411
PITG_16765	504
PITG_16766	387
PITG_16770	2163
PITG_16773	660
PITG_16775	1307
PITG_16781	294
PITG_16783	988
PITG_16788	1002
PITG_16789	671
PITG_16791	1066
PITG_16792	1443
PITG_16794	1215
PITG_16795	1230
PITG_16797	3990
PITG_16798	2713
PITG_16799	3147
PITG_16800	480
PITG_16801	2601
PITG_16802	687
PITG_16803	465
PITG_16804	1269
PITG_16806	632
PITG_16807	2880
PITG_16808	3039
PITG_16809	2357
PITG_16810	1467
PITG_16811	405
PITG_16812	537
PITG_16813	1437
PITG_16814	1092
PITG_16815	546
PITG_16817	1902
PITG_16818	3006
PITG_16820	1170
PITG_16821	855
PITG_16822	1005
PITG_16824	1083
PITG_16825	966
PITG_16826	2454
PITG_16827	270
PITG_16829	1374
PITG_16831	541
PITG_16832	807
PITG_16833	2406
PITG_16834	1089
PITG_16835	705
PITG_16836	570
PITG_16840	339
PITG_16841	435
PITG_16842	582
PITG_16844	930
PITG_16845	930
PITG_16847	660
PITG_16848	210
PITG_16849	713
PITG_16850	528
PITG_16851	2205
PITG_16852	297
PITG_16853	1173
PITG_16854	4410
PITG_16855	859
PITG_16856	1006
PITG_16857	462
PITG_16862	2577
PITG_16863	1302
PITG_16864	2664
PITG_16865	1429
PITG_16866	846
PITG_16867	615
PITG_16871	1239
PITG_16872	237
PITG_16873	498
PITG_16874	486
PITG_16877	1044
PITG_16878	477
PITG_16879	393
PITG_16882	216
PITG_16883	845
PITG_16884	603
PITG_16886	567
PITG_16887	1257
PITG_16889	330
PITG_16890	1127
PITG_16892	1168
PITG_16893	582
PITG_16894	384
PITG_16898	354
PITG_16899	1188
PITG_16900	1834
PITG_16901	1020
PITG_16902	888
PITG_16903	1425
PITG_16904	2400
PITG_16905	561
PITG_16907	1005
PITG_16908	741
PITG_16909	1926
PITG_16910	1773
PITG_16912	1608
PITG_16913	1809
PITG_16915	560
PITG_16916	1603
PITG_16917	1539
PITG_16918	2433
PITG_16919	261
PITG_16920	1611
PITG_16921	767
PITG_16922	915
PITG_16923	324
PITG_16924	1645
PITG_16925	156
PITG_16926	1042
PITG_16927	1548
PITG_16928	510
PITG_16930	2118
PITG_16935	219
PITG_16936	498
PITG_16937	1587
PITG_16938	504
PITG_16939	2505
PITG_16940	1490
PITG_16942	711
PITG_16943	357
PITG_16944	405
PITG_16945	354
PITG_16948	1200
PITG_16950	1644
PITG_16951	1218
PITG_16952	834
PITG_16953	2664
PITG_16955	504
PITG_16956	2508
PITG_16958	1734
PITG_16959	1759
PITG_16962	459
PITG_16963	1928
PITG_16965	1245
PITG_16966	3378
PITG_16967	2337
PITG_16968	1377
PITG_16969	2625
PITG_16970	315
PITG_16972	2086
PITG_16973	449
PITG_16974	528
PITG_16975	282
PITG_16976	393
PITG_16977	1161
PITG_16978	1719
PITG_16981	7212
PITG_16982	372
PITG_16983	690
PITG_16984	3455
PITG_16985	663
PITG_16991	732
PITG_16992	720
PITG_16995	984
PITG_16997	369
PITG_16998	261
PITG_16999	734
PITG_17000	288
PITG_17001	913
PITG_17002	1054
PITG_17003	1129
PITG_17004	3789
PITG_17005	1487
PITG_17006	498
PITG_17007	3832
PITG_17008	795
PITG_17009	1782
PITG_17010	963
PITG_17011	672
PITG_17012	7071
PITG_17013	2874
PITG_17015	1119
PITG_17016	2836
PITG_17017	783
PITG_17018	1200
PITG_17021	1257
PITG_17022	1200
PITG_17023	1107
PITG_17024	642
PITG_17025	1425
PITG_17026	2092
PITG_17027	483
PITG_17028	6852
PITG_17030	1248
PITG_17031	519
PITG_17032	1089
PITG_17033	987
PITG_17034	987
PITG_17035	1584
PITG_17036	1023
PITG_17037	1581
PITG_17038	1476
PITG_17039	492
PITG_17040	1143
PITG_17041	966
PITG_17042	605
PITG_17043	492
PITG_17044	222
PITG_17045	1632
PITG_17046	1023
PITG_17047	1380
PITG_17048	1347
PITG_17049	4647
PITG_17051	414
PITG_17053	3045
PITG_17054	1080
PITG_17055	1155
PITG_17056	600
PITG_17057	2269
PITG_17058	3267
PITG_17063	483
PITG_17064	618
PITG_17068	4161
PITG_17069	3808
PITG_17070	549
PITG_17071	2006
PITG_17072	1578
PITG_17073	1794
PITG_17074	815
PITG_17075	2370
PITG_17076	1674
PITG_17077	747
PITG_17078	810
PITG_17079	3483
PITG_17080	1791
PITG_17081	1089
PITG_17082	357
PITG_17083	1701
PITG_17084	3471
PITG_17085	573
PITG_17087	6417
PITG_17088	882
PITG_17089	540
PITG_17090	786
PITG_17091	2147
PITG_17092	1032
PITG_17093	741
PITG_17094	1161
PITG_17095	909
PITG_17097	1323
PITG_17099	378
PITG_17100	513
PITG_17101	540
PITG_17103	618
PITG_17104	4068
PITG_17105	1386
PITG_17106	516
PITG_17107	1374
PITG_17108	1839
PITG_17109	543
PITG_17110	1955
PITG_17111	1020
PITG_17112	1558
PITG_17113	681
PITG_17114	1473
PITG_17115	1233
PITG_17116	417
PITG_17117	1212
PITG_17122	1356
PITG_17123	1679
PITG_17124	6552
PITG_17125	663
PITG_17126	789
PITG_17127	3363
PITG_17128	1281
PITG_17129	3336
PITG_17130	1632
PITG_17131	633
PITG_17132	3006
PITG_17133	734
PITG_17135	1544
PITG_17136	624
PITG_17137	4347
PITG_17138	840
PITG_17139	2709
PITG_17140	1043
PITG_17141	1326
PITG_17142	1380
PITG_17144	489
PITG_17145	2370
PITG_17146	648
PITG_17147	1266
PITG_17148	633
PITG_17151	330
PITG_17152	279
PITG_17153	2178
PITG_17154	1293
PITG_17155	1785
PITG_17156	623
PITG_17157	911
PITG_17158	1213
PITG_17159	903
PITG_17160	1836
PITG_17161	1633
PITG_17162	3300
PITG_17163	600
PITG_17164	495
PITG_17165	675
PITG_17166	720
PITG_17167	744
PITG_17168	875
PITG_17170	1036
PITG_17171	465
PITG_17172	1021
PITG_17173	1983
PITG_17174	1163
PITG_17175	363
PITG_17176	1758
PITG_17178	867
PITG_17180	831
PITG_17181	429
PITG_17182	429
PITG_17185	1227
PITG_17186	1041
PITG_17187	609
PITG_17189	570
PITG_17195	877
PITG_17198	357
PITG_17199	1444
PITG_17201	1677
PITG_17205	3600
PITG_17206	225
PITG_17207	1461
PITG_17208	615
PITG_17209	312
PITG_17210	966
PITG_17212	138
PITG_17213	303
PITG_17214	471
PITG_17216	303
PITG_17217	270
PITG_17218	936
PITG_17219	321
PITG_17221	521
PITG_17222	2046
PITG_17223	870
PITG_17224	1461
PITG_17225	2151
PITG_17226	1821
PITG_17227	1062
PITG_17228	600
PITG_17229	474
PITG_17230	1256
PITG_17231	537
PITG_17237	549
PITG_17238	2853
PITG_17239	1797
PITG_17240	1518
PITG_17241	1127
PITG_17242	2346
PITG_17243	2559
PITG_17244	405
PITG_17245	989
PITG_17246	4836
PITG_17247	1344
PITG_17248	2121
PITG_17249	2160
PITG_17250	3141
PITG_17251	2116
PITG_17252	1764
PITG_17253	1962
PITG_17254	674
PITG_17255	378
PITG_17257	2028
PITG_17258	1386
PITG_17259	1047
PITG_17260	1185
PITG_17261	1350
PITG_17262	1689
PITG_17263	897
PITG_17264	1593
PITG_17265	1968
PITG_17266	405
PITG_17268	891
PITG_17269	567
PITG_17270	549
PITG_17271	2118
PITG_17272	1911
PITG_17273	3462
PITG_17274	2490
PITG_17275	1818
PITG_17278	507
PITG_17279	633
PITG_17280	3915
PITG_17281	471
PITG_17282	5223
PITG_17285	1248
PITG_17286	5760
PITG_17287	2520
PITG_17288	231
PITG_17289	743
PITG_17290	252
PITG_17291	330
PITG_17292	2009
PITG_17295	525
PITG_17296	384
PITG_17297	3201
PITG_17298	2158
PITG_17299	921
PITG_17300	426
PITG_17301	354
PITG_17302	1814
PITG_17303	1206
PITG_17304	868
PITG_17305	882
PITG_17306	1323
PITG_17307	471
PITG_17309	1050
PITG_17310	330
PITG_17311	744
PITG_17312	954
PITG_17313	2607
PITG_17314	984
PITG_17315	2444
PITG_17316	1050
PITG_17317	752
PITG_17320	246
PITG_17321	190
PITG_17322	321
PITG_17323	1683
PITG_17325	1098
PITG_17326	852
PITG_17327	1007
PITG_17328	690
PITG_17329	1528
PITG_17330	1347
PITG_17331	693
PITG_17332	997
PITG_17333	1770
PITG_17334	720
PITG_17335	858
PITG_17337	213
PITG_17342	1495
PITG_17343	1269
PITG_17344	1420
PITG_17345	1943
PITG_17346	951
PITG_17347	1317
PITG_17348	4233
PITG_17349	1247
PITG_17350	734
PITG_17351	1446
PITG_17352	1245
PITG_17353	3477
PITG_17354	1119
PITG_17356	1677
PITG_17357	1668
PITG_17358	948
PITG_17359	5580
PITG_17360	1119
PITG_17361	2631
PITG_17362	964
PITG_17363	711
PITG_17364	306
PITG_17365	753
PITG_17366	237
PITG_17367	1800
PITG_17368	1995
PITG_17369	1380
PITG_17370	1749
PITG_17371	672
PITG_17378	1503
PITG_17379	768
PITG_17380	825
PITG_17381	690
PITG_17382	285
PITG_17383	1317
PITG_17384	894
PITG_17385	648
PITG_17386	378
PITG_17387	3947
PITG_17388	672
PITG_17389	402
PITG_17390	1860
PITG_17391	810
PITG_17392	423
PITG_17393	564
PITG_17394	1149
PITG_17395	1453
PITG_17396	909
PITG_17398	381
PITG_17399	384
PITG_17400	1270
PITG_17401	891
PITG_17402	402
PITG_17403	405
PITG_17404	1770
PITG_17405	1725
PITG_17406	913
PITG_17407	1501
PITG_17408	9951
PITG_17409	1171
PITG_17410	1139
PITG_17411	1383
PITG_17412	1080
PITG_17413	1169
PITG_17416	1026
PITG_17418	600
PITG_17419	835
PITG_17420	540
PITG_17421	441
PITG_17422	228
PITG_17423	945
PITG_17425	1014
PITG_17426	1608
PITG_17430	1075
PITG_17433	150
PITG_17434	597
PITG_17435	993
PITG_17437	1740
PITG_17438	312
PITG_17439	1653
PITG_17441	465
PITG_17442	999
PITG_17445	1685
PITG_17446	231
PITG_17447	231
PITG_17448	225
PITG_17449	276
PITG_17452	1824
PITG_17453	751
PITG_17454	960
PITG_17455	2389
PITG_17456	606
PITG_17457	4475
PITG_17458	201
PITG_17460	1056
PITG_17461	1098
PITG_17466	381
PITG_17470	339
PITG_17471	687
PITG_17472	690
PITG_17477	1125
PITG_17478	432
PITG_17479	1071
PITG_17480	1560
PITG_17481	1365
PITG_17482	666
PITG_17483	1218
PITG_17484	1161
PITG_17485	1497
PITG_17486	1200
PITG_17487	366
PITG_17488	577
PITG_17489	750
PITG_17490	1161
PITG_17491	651
PITG_17492	2247
PITG_17493	1572
PITG_17494	345
PITG_17495	1590
PITG_17496	843
PITG_17497	1575
PITG_17498	678
PITG_17499	1317
PITG_17500	1644
PITG_17501	1620
PITG_17502	468
PITG_17503	997
PITG_17506	852
PITG_17507	1551
PITG_17508	1500
PITG_17509	681
PITG_17510	474
PITG_17511	837
PITG_17512	1158
PITG_17513	675
PITG_17514	1419
PITG_17515	1089
PITG_17516	1547
PITG_17517	1445
PITG_17518	720
PITG_17519	648
PITG_17520	369
PITG_17521	258
PITG_17522	2055
PITG_17524	1977
PITG_17525	1289
PITG_17526	1956
PITG_17527	1959
PITG_17531	2106
PITG_17535	372
PITG_17537	1419
PITG_17538	1632
PITG_17539	733
PITG_17540	1962
PITG_17541	636
PITG_17542	1508
PITG_17543	1989
PITG_17546	2052
PITG_17549	4288
PITG_17550	2202
PITG_17551	2346
PITG_17552	773
PITG_17554	640
PITG_17556	2685
PITG_17557	468
PITG_17559	627
PITG_17560	1479
PITG_17562	1488
PITG_17563	549
PITG_17565	381
PITG_17566	321
PITG_17567	504
PITG_17568	2769
PITG_17571	1728
PITG_17572	614
PITG_17573	1163
PITG_17574	780
PITG_17575	2379
PITG_17576	1986
PITG_17577	1533
PITG_17578	1446
PITG_17579	1419
PITG_17580	333
PITG_17581	549
PITG_17582	2124
PITG_17583	1653
PITG_17584	1379
PITG_17585	1968
PITG_17586	2061
PITG_17587	771
PITG_17588	1032
PITG_17589	1155
PITG_17590	1011
PITG_17591	774
PITG_17592	2676
PITG_17593	1209
PITG_17594	2085
PITG_17595	2919
PITG_17596	1273
PITG_17597	2627
PITG_17598	1722
PITG_17599	4062
PITG_17600	1437
PITG_17601	2071
PITG_17602	729
PITG_17603	6252
PITG_17604	3117
PITG_17605	480
PITG_17606	3315
PITG_17607	1047
PITG_17608	1049
PITG_17609	807
PITG_17611	401
PITG_17616	384
PITG_17617	2488
PITG_17620	591
PITG_17624	975
PITG_17625	843
PITG_17626	645
PITG_17627	3372
PITG_17628	1129
PITG_17629	489
PITG_17630	759
PITG_17631	534
PITG_17632	1309
PITG_17634	417
PITG_17637	216
PITG_17638	381
PITG_17639	1641
PITG_17641	762
PITG_17644	612
PITG_17645	2112
PITG_17646	669
PITG_17647	633
PITG_17650	1017
PITG_17651	636
PITG_17652	837
PITG_17654	384
PITG_17656	1338
PITG_17660	1380
PITG_17661	1857
PITG_17662	540
PITG_17663	1866
PITG_17664	1602
PITG_17667	498
PITG_17668	710
PITG_17669	1185
PITG_17670	855
PITG_17672	1062
PITG_17673	1961
PITG_17674	4443
PITG_17675	861
PITG_17676	408
PITG_17677	906
